club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,base_club_name,location_new,latitude_new,longitude_new,location_old,latitude_old,longitude_old
Real Zaragoza,Rodri Ríos,22.0,Centre-Forward,Barcelona B,loan transfer,in,Winter,,Primera Division,2012,2012/2013,Spain,FC Barcelona,,,,Barcelona,41.3828939,2.1774322
RCD Espanyol Barcelona,Víctor Álvarez,20.0,Left-Back,RCD Espanyol B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,RCD Espanyol,,,,,,
RCD Espanyol Barcelona,Germán Parreño,20.0,Goalkeeper,RCD Espanyol B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,RCD Espanyol,,,,,,
Levante UD,Iván López,19.0,Right-Back,Levante B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,Levante,,,,,,
Levante UD,José Luis Morales,25.0,Centre-Forward,Levante B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,Levante,,,,,,
UD Almería,Rodri Ríos,23.0,Centre-Forward,Barcelona B,loan transfer,in,Summer,,Primera Division,2013,2013/2014,Spain,FC Barcelona,Almería,36.8414197,-2.4628135,Barcelona,41.3828939,2.1774322
Elche CF,David Lombán,26.0,Centre-Back,Barcelona B,€50Th.,in,Summer,0.05,Primera Division,2013,2013/2014,Spain,FC Barcelona,,,,Barcelona,41.3828939,2.1774322
Elche CF,Carles Gil,20.0,Attacking Midfield,Valencia B,loan transfer,in,Summer,,Primera Division,2013,2013/2014,Spain,Valencia CF,,,,Valencia,39.4697065,-0.3763353
Valencia CF,Fede Cartabia,20.0,Right Winger,Valencia B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,Valencia CF,Valencia,39.4697065,-0.3763353,Valencia,39.4697065,-0.3763353
Valencia CF,Juan Bernat,20.0,Left-Back,Valencia B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,Valencia CF,Valencia,39.4697065,-0.3763353,Valencia,39.4697065,-0.3763353
Celta de Vigo,Santi Mina,17.0,Centre-Forward,Celta Vigo B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,Celta de Vigo,Vigo,42.2376602,-8.7247205,Vigo,42.2376602,-8.7247205
Celta de Vigo,David Costas,18.0,Centre-Back,Celta U19,-,in,Summer,,Primera Division,2013,2013/2014,Spain,Celta,Vigo,42.2376602,-8.7247205,,,
Celta de Vigo,Levy Madinda,21.0,Attacking Midfield,Celta Vigo B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,Celta de Vigo,Vigo,42.2376602,-8.7247205,Vigo,42.2376602,-8.7247205
Atlético de Madrid,Saúl Ñíguez,18.0,Central Midfield,Atl. Madrid B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Atlético de Madrid,Óliver Torres,18.0,Central Midfield,Atl. Madrid B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Atlético de Madrid,Javier Manquillo,19.0,Right-Back,Atl. Madrid B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Sevilla FC,Luis Alberto,20.0,Central Midfield,Barcelona B,"End of loanJun 30, 2013",in,Summer,,Primera Division,2013,2013/2014,Spain,FC Barcelona,Seville,37.3886303,-5.9953403,Barcelona,41.3828939,2.1774322
Rayo Vallecano,Alberto Perea,22.0,Left Winger,Rayo B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,Rayo,Madrid,40.4167047,-3.7035825,,,
Rayo Vallecano,Nacho Martínez,24.0,Left-Back,Rayo B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,Rayo,Madrid,40.4167047,-3.7035825,,,
Real Betis Balompié,Eder Vilarchao,23.0,Attacking Midfield,Betis B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,Betis,Seville,37.3886303,-5.9953403,,,
Real Betis Balompié,Nono,20.0,Central Midfield,Betis B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,Betis,Seville,37.3886303,-5.9953403,,,
FC Barcelona,Gerard Deulofeu,19.0,Centre-Forward,Barcelona B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,FC Barcelona,Barcelona,41.3828939,2.1774322,Barcelona,41.3828939,2.1774322
FC Barcelona,Sergi Roberto,21.0,Central Midfield,Barcelona B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,FC Barcelona,Barcelona,41.3828939,2.1774322,Barcelona,41.3828939,2.1774322
FC Barcelona,Oier Olazábal,23.0,Goalkeeper,Barcelona B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,FC Barcelona,Barcelona,41.3828939,2.1774322,Barcelona,41.3828939,2.1774322
FC Barcelona,Rafinha,20.0,Central Midfield,Barcelona B,-,in,Summer,,Primera Division,2013,2013/2014,Spain,FC Barcelona,Barcelona,41.3828939,2.1774322,Barcelona,41.3828939,2.1774322
Villarreal CF,Joan Román,20.0,Left Winger,Barcelona B,loan transfer,in,Winter,,Primera Division,2013,2013/2014,Spain,FC Barcelona,Villarreal,39.9372616,-0.1004465,Barcelona,41.3828939,2.1774322
FC Barcelona,Denis Suárez,20.0,Attacking Midfield,Barcelona B,-,in,Summer,,Primera Division,2014,2014/2015,Spain,FC Barcelona,Barcelona,41.3828939,2.1774322,Barcelona,41.3828939,2.1774322
FC Barcelona,Jordi Masip,25.0,Goalkeeper,Barcelona B,-,in,Summer,,Primera Division,2014,2014/2015,Spain,FC Barcelona,Barcelona,41.3828939,2.1774322,Barcelona,41.3828939,2.1774322
Villarreal CF,Javier Espinosa,21.0,Central Midfield,Barcelona B,free transfer,in,Summer,0.0,Primera Division,2014,2014/2015,Spain,FC Barcelona,Villarreal,39.9372616,-0.1004465,Barcelona,41.3828939,2.1774322
Villarreal CF,Joan Román,21.0,Left Winger,Barcelona B,"End of loanJun 30, 2014",out,Summer,,Primera Division,2014,2014/2015,Spain,FC Barcelona,Villarreal,39.9372616,-0.1004465,Barcelona,41.3828939,2.1774322
Valencia CF,Rober Ibáñez,21.0,Right Winger,Valencia B,-,in,Summer,,Primera Division,2014,2014/2015,Spain,Valencia CF,Valencia,39.4697065,-0.3763353,Valencia,39.4697065,-0.3763353
Valencia CF,Carles Gil,21.0,Attacking Midfield,Valencia B,-,in,Summer,,Primera Division,2014,2014/2015,Spain,Valencia CF,Valencia,39.4697065,-0.3763353,Valencia,39.4697065,-0.3763353
Valencia CF,José Gayà,19.0,Left-Back,Valencia B,-,in,Summer,,Primera Division,2014,2014/2015,Spain,Valencia CF,Valencia,39.4697065,-0.3763353,Valencia,39.4697065,-0.3763353
UD Almería,Thomas Partey,21.0,Defensive Midfield,Atl. Madrid B,loan transfer,in,Summer,,Primera Division,2014,2014/2015,Spain,Atl. Madrid,Almería,36.8414197,-2.4628135,,,
UD Almería,Rodri Ríos,24.0,Centre-Forward,Barcelona B,"End of loanJun 30, 2014",out,Summer,,Primera Division,2014,2014/2015,Spain,FC Barcelona,Almería,36.8414197,-2.4628135,Barcelona,41.3828939,2.1774322
Rayo Vallecano,Adrián Embarba,22.0,Right Winger,Rayo B,-,in,Summer,,Primera Division,2014,2014/2015,Spain,Rayo,Madrid,40.4167047,-3.7035825,,,
Celta de Vigo,Sergi Gómez,22.0,Centre-Back,Barcelona B,€100Th.,in,Summer,0.1,Primera Division,2014,2014/2015,Spain,FC Barcelona,Vigo,42.2376602,-8.7247205,Barcelona,41.3828939,2.1774322
Celta de Vigo,Carles Planas,23.0,Left-Back,Barcelona B,free transfer,in,Summer,0.0,Primera Division,2014,2014/2015,Spain,FC Barcelona,Vigo,42.2376602,-8.7247205,Barcelona,41.3828939,2.1774322
Celta de Vigo,Rubén Blanco,18.0,Goalkeeper,Celta Vigo B,-,in,Summer,,Primera Division,2014,2014/2015,Spain,Celta de Vigo,Vigo,42.2376602,-8.7247205,Vigo,42.2376602,-8.7247205
SD Eibar,Dani Nieto,23.0,Left Winger,Barcelona B,€150Th.,in,Summer,0.15,Primera Division,2014,2014/2015,Spain,FC Barcelona,,,,Barcelona,41.3828939,2.1774322
Elche CF,Carles Gil,21.0,Attacking Midfield,Valencia B,"End of loanJun 30, 2014",out,Summer,,Primera Division,2014,2014/2015,Spain,Valencia CF,,,,Valencia,39.4697065,-0.3763353
RCD Espanyol Barcelona,Mamadou Sylla,21.0,Centre-Forward,RCD Espanyol B,-,in,Summer,,Primera Division,2014,2014/2015,Spain,RCD Espanyol,,,,,,
RCD Espanyol Barcelona,Eric Bailly,20.0,Centre-Back,RCD Espanyol B,-,in,Summer,,Primera Division,2014,2014/2015,Spain,RCD Espanyol,,,,,,
RCD Espanyol Barcelona,Pau López,19.0,Goalkeeper,RCD Espanyol B,-,in,Summer,,Primera Division,2014,2014/2015,Spain,RCD Espanyol,,,,,,
Granada CF,Isaac Success,18.0,Centre-Forward,Udinese U19,?,in,Summer,,Primera Division,2014,2014/2015,Spain,Udinese Calcio,Granada,37.1734995,-3.5995337,Udine,46.0634632,13.2358377
Granada CF,Alexis Zapata,19.0,Attacking Midfield,Sassuolo U19,"End of loanJun 30, 2014",in,Summer,,Primera Division,2014,2014/2015,Spain,US Sassuolo,Granada,37.1734995,-3.5995337,Sassuolo,44.5409769,10.7829023
Deportivo de La Coruña,Hélder Costa,21.0,Right Winger,Benfica B,loan transfer,in,Winter,,Primera Division,2014,2014/2015,Spain,SL Benfica,,,,Lisbon,38.7077507,-9.1365919
Córdoba CF,Florin Andone,21.0,Centre-Forward,Córdoba CF B,-,in,Winter,,Primera Division,2014,2014/2015,Spain,Córdoba CF,,,,,,
FC Barcelona,Sandro Ramírez,19.0,Centre-Forward,Barcelona B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,FC Barcelona,Barcelona,41.3828939,2.1774322,Barcelona,41.3828939,2.1774322
FC Barcelona,Munir El Haddadi,19.0,Centre-Forward,Barcelona B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,FC Barcelona,Barcelona,41.3828939,2.1774322,Barcelona,41.3828939,2.1774322
FC Barcelona,Alen Halilovic,19.0,Attacking Midfield,Barcelona B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,FC Barcelona,Barcelona,41.3828939,2.1774322,Barcelona,41.3828939,2.1774322
Atlético de Madrid,Thomas Partey,22.0,Defensive Midfield,Atl. Madrid B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Atlético de Madrid,Lucas Hernández,19.0,Centre-Back,Atl. Madrid B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Atlético de Madrid,Héctor Hernández,19.0,Centre-Forward,Atl. Madrid B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Valencia CF,Zakaria Bakkali,19.0,Left Winger,PSV U21,free transfer,in,Summer,0.0,Primera Division,2015,2015/2016,Spain,PSV Eindhoven,Valencia,39.4697065,-0.3763353,Eindhoven,51.4392648,5.478633
Valencia CF,Jaume Doménech,24.0,Goalkeeper,Valencia B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,Valencia CF,Valencia,39.4697065,-0.3763353,Valencia,39.4697065,-0.3763353
Celta de Vigo,Josep Señé,23.0,Attacking Midfield,Celta Vigo B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,Celta de Vigo,Vigo,42.2376602,-8.7247205,Vigo,42.2376602,-8.7247205
RCD Espanyol Barcelona,Rober Correa,22.0,Right-Back,RCD Espanyol B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,RCD Espanyol,,,,,,
RCD Espanyol Barcelona,Rubén Duarte,19.0,Left-Back,RCD Espanyol B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,RCD Espanyol,,,,,,
RCD Espanyol Barcelona,Antonio Raíllo,23.0,Centre-Back,RCD Espanyol B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,RCD Espanyol,,,,,,
RCD Espanyol Barcelona,Joan Jordán,20.0,Central Midfield,RCD Espanyol B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,RCD Espanyol,,,,,,
Deportivo de La Coruña,Diogo Salomão,26.0,Right Winger,Sporting B,"End of loanJun 30, 2015",out,Summer,,Primera Division,2015,2015/2016,Spain,Sporting,,,,,,
Deportivo de La Coruña,Hélder Costa,21.0,Right Winger,Benfica B,"End of loanJun 30, 2015",out,Summer,,Primera Division,2015,2015/2016,Spain,SL Benfica,,,,Lisbon,38.7077507,-9.1365919
Granada CF,Salva Ruiz,20.0,Left-Back,Valencia B,loan transfer,in,Summer,,Primera Division,2015,2015/2016,Spain,Valencia CF,Granada,37.1734995,-3.5995337,Valencia,39.4697065,-0.3763353
Granada CF,Daniel Larsson,28.0,Centre-Forward,Esbjerg fB,"End of loanJun 30, 2015",in,Summer,,Primera Division,2015,2015/2016,Spain,Esbjerg f,Granada,37.1734995,-3.5995337,,,
Sporting Gijón,Jorge Meré,18.0,Centre-Back,Sporting B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,Sporting,,,,,,
Sporting Gijón,Alberto Guitián,24.0,Centre-Back,Sporting B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,Sporting,,,,,,
Sporting Gijón,Rachid Aït-Atmane,22.0,Central Midfield,Sporting B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,Sporting,,,,,,
Sporting Gijón,Álex Serrano,20.0,Central Midfield,RCD Espanyol B,free transfer,out,Summer,0.0,Primera Division,2015,2015/2016,Spain,RCD Espanyol,,,,,,
Real Betis Balompié,Dani Ceballos,18.0,Central Midfield,Betis B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,Betis,Seville,37.3886303,-5.9953403,,,
Real Betis Balompié,Fran Varela,20.0,Left-Back,Betis B,-,in,Summer,,Primera Division,2015,2015/2016,Spain,Betis,Seville,37.3886303,-5.9953403,,,
Real Betis Balompié,Charly Musonda Jr.,19.0,Attacking Midfield,Chelsea U21,loan transfer,in,Winter,,Primera Division,2015,2015/2016,Spain,Chelsea FC,Seville,37.3886303,-5.9953403,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
FC Barcelona,Sergi Samper,21.0,Defensive Midfield,Barcelona B,-,in,Summer,,Primera Division,2016,2016/2017,Spain,FC Barcelona,Barcelona,41.3828939,2.1774322,Barcelona,41.3828939,2.1774322
Atlético de Madrid,Amath Ndiaye,19.0,Left Winger,Atl. Madrid B,-,in,Summer,,Primera Division,2016,2016/2017,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Atlético de Madrid,Theo Hernández,18.0,Left-Back,Atl. Madrid B,-,in,Summer,,Primera Division,2016,2016/2017,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Real Betis Balompié,Álex Alegría,23.0,Centre-Forward,Betis B,-,in,Summer,,Primera Division,2016,2016/2017,Spain,Betis,Seville,37.3886303,-5.9953403,,,
Real Betis Balompié,Rafa Navarro,22.0,Right-Back,Betis B,-,in,Summer,,Primera Division,2016,2016/2017,Spain,Betis,Seville,37.3886303,-5.9953403,,,
Real Betis Balompié,Fabián Ruiz,20.0,Central Midfield,Betis B,-,in,Summer,,Primera Division,2016,2016/2017,Spain,Betis,Seville,37.3886303,-5.9953403,,,
Deportivo Alavés,Adrián Ortolá,22.0,Goalkeeper,Barcelona B,loan transfer,in,Summer,,Primera Division,2016,2016/2017,Spain,FC Barcelona,,,,Barcelona,41.3828939,2.1774322
RCD Espanyol Barcelona,Aarón Martín,19.0,Left-Back,RCD Espanyol B,-,in,Summer,,Primera Division,2016,2016/2017,Spain,RCD Espanyol,,,,,,
RCD Espanyol Barcelona,Marc Roca,19.0,Defensive Midfield,RCD Espanyol B,-,in,Summer,,Primera Division,2016,2016/2017,Spain,RCD Espanyol,,,,,,
Granada CF,Victorien Angban,19.0,Central Midfield,Chelsea U23,loan transfer,in,Summer,,Primera Division,2016,2016/2017,Spain,Chelsea FC,Granada,37.1734995,-3.5995337,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Granada CF,Jon Toral,21.0,Attacking Midfield,Arsenal U23,loan transfer,in,Summer,,Primera Division,2016,2016/2017,Spain,Arsenal FC,Granada,37.1734995,-3.5995337,London Borough of Islington,51.54703495,-0.1016584495225962
Granada CF,Jérémie Boga,19.0,Left Winger,Chelsea U23,loan transfer,in,Summer,,Primera Division,2016,2016/2017,Spain,Chelsea FC,Granada,37.1734995,-3.5995337,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Granada CF,Salva Ruiz,21.0,Left-Back,Valencia B,"End of loanJun 30, 2016",out,Summer,,Primera Division,2016,2016/2017,Spain,Valencia CF,Granada,37.1734995,-3.5995337,Valencia,39.4697065,-0.3763353
Celta de Vigo,Pape Cheikh,18.0,Central Midfield,Celta Vigo B,-,in,Summer,,Primera Division,2016,2016/2017,Spain,Celta de Vigo,Vigo,42.2376602,-8.7247205,Vigo,42.2376602,-8.7247205
Deportivo de La Coruña,Rober Pier,21.0,Centre-Back,Deportivo B,-,in,Summer,,Primera Division,2016,2016/2017,Spain,Deportivo,,,,,,
UD Las Palmas,Nili Perdomo,22.0,Attacking Midfield,Barcelona B,free transfer,out,Summer,0.0,Primera Division,2016,2016/2017,Spain,FC Barcelona,,,,Barcelona,41.3828939,2.1774322
Real Betis Balompié,Charly Musonda Jr.,20.0,Attacking Midfield,Chelsea U23,"End of loanJan 2, 2017",out,Winter,,Primera Division,2016,2016/2017,Spain,Chelsea FC,Seville,37.3886303,-5.9953403,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Deportivo Alavés,Sergio Llamas,23.0,Central Midfield,Depor. Alavés B,-,out,Winter,,Primera Division,2016,2016/2017,Spain,Depor. Alavés,,,,,,
RCD Espanyol Barcelona,Marc Navarro,21.0,Right-Back,RCD Espanyol B,-,in,Winter,,Primera Division,2016,2016/2017,Spain,RCD Espanyol,,,,,,
Valencia CF,Carlos Soler,19.0,Central Midfield,Valencia B,-,in,Winter,,Primera Division,2016,2016/2017,Spain,Valencia CF,Valencia,39.4697065,-0.3763353,Valencia,39.4697065,-0.3763353
Villarreal CF,Luis Quintero,12.0,Right Winger,Kelme U19,?,in,Summer,,Primera Division,2017,2017/2018,Spain,Kelme,Villarreal,39.9372616,-0.1004465,,,
Real Sociedad,David Concha,20.0,Right Winger,Barcelona B,loan transfer,out,Summer,,Primera Division,2017,2017/2018,Spain,FC Barcelona,San Sebastián,43.3224219,-1.9838889,Barcelona,41.3828939,2.1774322
RCD Espanyol Barcelona,Óscar Melendo,19.0,Right Winger,RCD Espanyol B,-,in,Summer,,Primera Division,2017,2017/2018,Spain,RCD Espanyol,,,,,,
Deportivo Alavés,Antonio Sivera,20.0,Goalkeeper,Valencia B,€2.00m,in,Summer,2.0,Primera Division,2017,2017/2018,Spain,Valencia CF,,,,Valencia,39.4697065,-0.3763353
Deportivo Alavés,Nando García,23.0,Right Winger,Valencia B,free transfer,in,Summer,0.0,Primera Division,2017,2017/2018,Spain,Valencia CF,,,,Valencia,39.4697065,-0.3763353
Deportivo Alavés,Cristian Glauder,21.0,Left-Back,RCD Espanyol B,free transfer,in,Summer,0.0,Primera Division,2017,2017/2018,Spain,RCD Espanyol,,,,,,
Deportivo Alavés,Adrián Ortolá,23.0,Goalkeeper,Barcelona B,"End of loanJun 30, 2017",out,Summer,,Primera Division,2017,2017/2018,Spain,FC Barcelona,,,,Barcelona,41.3828939,2.1774322
Málaga CF,Andrés Prieto,23.0,Goalkeeper,RCD Espanyol B,free transfer,in,Summer,0.0,Primera Division,2017,2017/2018,Spain,RCD Espanyol,,,,,,
Valencia CF,Nacho Vidal,22.0,Right-Back,Valencia B,-,in,Summer,,Primera Division,2017,2017/2018,Spain,Valencia CF,Valencia,39.4697065,-0.3763353,Valencia,39.4697065,-0.3763353
Valencia CF,Nacho Gil,21.0,Left Winger,Valencia B,-,in,Summer,,Primera Division,2017,2017/2018,Spain,Valencia CF,Valencia,39.4697065,-0.3763353,Valencia,39.4697065,-0.3763353
Valencia CF,Toni Lato,19.0,Left-Back,Valencia B,-,in,Summer,,Primera Division,2017,2017/2018,Spain,Valencia CF,Valencia,39.4697065,-0.3763353,Valencia,39.4697065,-0.3763353
Celta de Vigo,Iván Villar,19.0,Goalkeeper,Celta Vigo B,-,in,Summer,,Primera Division,2017,2017/2018,Spain,Celta de Vigo,Vigo,42.2376602,-8.7247205,Vigo,42.2376602,-8.7247205
CD Leganés,Gerard Gumbau,22.0,Defensive Midfield,Barcelona B,free transfer,in,Summer,0.0,Primera Division,2017,2017/2018,Spain,FC Barcelona,,,,Barcelona,41.3828939,2.1774322
Girona FC,Juan Cámara,23.0,Right Winger,Barcelona B,"End of loanJun 30, 2017",out,Summer,,Primera Division,2017,2017/2018,Spain,FC Barcelona,Girona,41.9793006,2.8199439,Barcelona,41.3828939,2.1774322
Girona FC,Angeliño,20.0,Left-Back,Man City U23,"End of loanJan 30, 2017",out,Summer,,Primera Division,2017,2017/2018,Spain,Manchester City,Girona,41.9793006,2.8199439,Manchester,53.4794892,-2.2451148
SD Eibar,Christian Rivera,20.0,Central Midfield,Barcelona B,loan transfer,out,Winter,,Primera Division,2017,2017/2018,Spain,FC Barcelona,,,,Barcelona,41.3828939,2.1774322
Valencia CF,Ferran Torres,17.0,Left Winger,Valencia B,-,in,Winter,,Primera Division,2017,2017/2018,Spain,Valencia CF,Valencia,39.4697065,-0.3763353,Valencia,39.4697065,-0.3763353
Girona FC,Choco Lozano,24.0,Centre-Forward,Barcelona B,€1.75m,in,Winter,1.75,Primera Division,2017,2017/2018,Spain,FC Barcelona,Girona,41.9793006,2.8199439,Barcelona,41.3828939,2.1774322
CD Leganés,José Manuel Arnáiz,23.0,Left Winger,Barcelona B,€5.00m,in,Summer,5.0,Primera Division,2018,2018/2019,Spain,FC Barcelona,,,,Barcelona,41.3828939,2.1774322
CD Leganés,Rodri Tarín,21.0,Centre-Back,Barcelona B,free transfer,in,Summer,0.0,Primera Division,2018,2018/2019,Spain,FC Barcelona,,,,Barcelona,41.3828939,2.1774322
CD Leganés,William de Camargo,19.0,Right Winger,CD Leganés B,-,in,Summer,,Primera Division,2018,2018/2019,Spain,CD Leganés,,,,,,
Deportivo Alavés,Ermedin Demirovic,20.0,Centre-Forward,Depor. Alavés B,-,in,Summer,,Primera Division,2018,2018/2019,Spain,Depor. Alavés,,,,,,
Deportivo Alavés,Adrián Diéguez,22.0,Centre-Back,Depor. Alavés B,-,in,Summer,,Primera Division,2018,2018/2019,Spain,Depor. Alavés,,,,,,
Deportivo Alavés,Martín Aguirregabiria,22.0,Right-Back,Depor. Alavés B,-,in,Summer,,Primera Division,2018,2018/2019,Spain,Depor. Alavés,,,,,,
FC Barcelona,Marc Cucurella,19.0,Left-Back,Barcelona B,-,in,Summer,,Primera Division,2018,2018/2019,Spain,FC Barcelona,Barcelona,41.3828939,2.1774322,Barcelona,41.3828939,2.1774322
FC Barcelona,Marc Cardona,22.0,Centre-Forward,Barcelona B,-,in,Summer,,Primera Division,2018,2018/2019,Spain,FC Barcelona,Barcelona,41.3828939,2.1774322,Barcelona,41.3828939,2.1774322
FC Barcelona,Sergi Palencia,22.0,Right-Back,Barcelona B,-,in,Summer,,Primera Division,2018,2018/2019,Spain,FC Barcelona,Barcelona,41.3828939,2.1774322,Barcelona,41.3828939,2.1774322
FC Barcelona,Adrián Ortolá,24.0,Goalkeeper,Barcelona B,-,in,Summer,,Primera Division,2018,2018/2019,Spain,FC Barcelona,Barcelona,41.3828939,2.1774322,Barcelona,41.3828939,2.1774322
Celta de Vigo,Dennis Eckert Ayensa,21.0,Centre-Forward,Celta Vigo B,-,in,Summer,,Primera Division,2018,2018/2019,Spain,Celta de Vigo,Vigo,42.2376602,-8.7247205,Vigo,42.2376602,-8.7247205
Celta de Vigo,Juan Hernández,23.0,Right Winger,Celta Vigo B,-,in,Summer,,Primera Division,2018,2018/2019,Spain,Celta de Vigo,Vigo,42.2376602,-8.7247205,Vigo,42.2376602,-8.7247205
Celta de Vigo,Kevin Vázquez,25.0,Right-Back,Celta Vigo B,-,in,Summer,,Primera Division,2018,2018/2019,Spain,Celta de Vigo,Vigo,42.2376602,-8.7247205,Vigo,42.2376602,-8.7247205
Celta de Vigo,Borja Iglesias,25.0,Centre-Forward,Celta Vigo B,-,in,Summer,,Primera Division,2018,2018/2019,Spain,Celta de Vigo,Vigo,42.2376602,-8.7247205,Vigo,42.2376602,-8.7247205
Celta de Vigo,Brais Méndez,21.0,Right Winger,Celta Vigo B,-,in,Summer,,Primera Division,2018,2018/2019,Spain,Celta de Vigo,Vigo,42.2376602,-8.7247205,Vigo,42.2376602,-8.7247205
Celta de Vigo,David Costas,23.0,Centre-Back,Barcelona B,"End of loanJun 30, 2018",in,Summer,,Primera Division,2018,2018/2019,Spain,FC Barcelona,Vigo,42.2376602,-8.7247205,Barcelona,41.3828939,2.1774322
