club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,base_club_name,location_new,latitude_new,longitude_new,location_old,latitude_old,longitude_old
Deportivo de La Coruña,Iván Pérez,26.0,Centre-Forward,Deportivo B,-,out,Summer,,Primera Division,2002,2002/2003,Spain,Deportivo,,,,,,
RCD Espanyol Barcelona,Moisés Hurtado,21.0,Defensive Midfield,RCD Espanyol B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,RCD Espanyol,,,,,,
RCD Espanyol Barcelona,Albert Crusat,20.0,Left Winger,RCD Espanyol B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,RCD Espanyol,,,,,,
RCD Espanyol Barcelona,Marc Bertrán,20.0,Right-Back,RCD Espanyol B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,RCD Espanyol,,,,,,
Real Sociedad,Asier Riesgo,18.0,Goalkeeper,Real Sociedad B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,Real Sociedad,San Sebastián,43.3224219,-1.9838889,San Sebastián,43.3224219,-1.9838889
Real Sociedad,Mikel Alonso,22.0,Central Midfield,Real Sociedad B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,Real Sociedad,San Sebastián,43.3224219,-1.9838889,San Sebastián,43.3224219,-1.9838889
Real Sociedad,Stéphane Collet,30.0,Right Midfield,Real Sociedad B,-,out,Summer,,Primera Division,2002,2002/2003,Spain,Real Sociedad,San Sebastián,43.3224219,-1.9838889,San Sebastián,43.3224219,-1.9838889
Real Madrid,Javier Portillo,20.0,Centre-Forward,Real Madrid B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,Real Madrid,Madrid,40.4167047,-3.7035825,Madrid,40.4167047,-3.7035825
Real Madrid,Esteban Cambiasso,21.0,Defensive Midfield,Real Madrid B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,Real Madrid,Madrid,40.4167047,-3.7035825,Madrid,40.4167047,-3.7035825
Real Madrid,Valdo,21.0,Right Winger,Real Madrid B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,Real Madrid,Madrid,40.4167047,-3.7035825,Madrid,40.4167047,-3.7035825
Real Madrid,Carlos Sánchez,24.0,Goalkeeper,Real Madrid B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,Real Madrid,Madrid,40.4167047,-3.7035825,Madrid,40.4167047,-3.7035825
Real Madrid,Rubén González,20.0,Centre-Back,Real Madrid B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,Real Madrid,Madrid,40.4167047,-3.7035825,Madrid,40.4167047,-3.7035825
Real Madrid,Óscar Miñambres,21.0,Right-Back,Real Madrid B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,Real Madrid,Madrid,40.4167047,-3.7035825,Madrid,40.4167047,-3.7035825
Rayo Vallecano,Julio Álvarez,21.0,Attacking Midfield,Real Madrid B,loan transfer,in,Summer,,Primera Division,2002,2002/2003,Spain,Real Madrid,Madrid,40.4167047,-3.7035825,Madrid,40.4167047,-3.7035825
Rayo Vallecano,Fernando Marqués,17.0,Right Winger,Rayo B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,Rayo,Madrid,40.4167047,-3.7035825,,,
Real Valladolid CF,David Sousa,22.0,Attacking Midfield,Real Madrid B,loan transfer,in,Summer,,Primera Division,2002,2002/2003,Spain,Real Madrid,,,,Madrid,40.4167047,-3.7035825
RCD Mallorca,Tuni,20.0,Right Winger,RCD Mallorca B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,RCD Mallorca,Palma,39.5695818,2.6500745,Palma,39.5695818,2.6500745
FC Barcelona,Fernando Navarro,20.0,Left-Back,Barcelona B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,Barcelona,Barcelona,41.3828939,2.1774322,,,
FC Barcelona,Víctor Valdés,20.0,Goalkeeper,Barcelona B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,Barcelona,Barcelona,41.3828939,2.1774322,,,
FC Barcelona,Andrés Iniesta,18.0,Central Midfield,Barcelona B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,Barcelona,Barcelona,41.3828939,2.1774322,,,
FC Barcelona,Oleguer,22.0,Centre-Back,Barcelona B,-,in,Summer,,Primera Division,2002,2002/2003,Spain,Barcelona,Barcelona,41.3828939,2.1774322,,,
Recreativo Huelva,Dani Güiza,22.0,Centre-Forward,Barcelona B,?,out,Winter,,Primera Division,2002,2002/2003,Spain,Barcelona,,,,,,
Albacete Balompié,David Sánchez,20.0,Central Midfield,Barcelona B,loan transfer,in,Summer,,Primera Division,2003,2003/2004,Spain,Barcelona,,,,,,
Albacete Balompié,Pedro Santana,22.0,midfield,Albacete B,-,out,Summer,,Primera Division,2003,2003/2004,Spain,Albacete,,,,,,
Málaga CF,Alexis Ruano,17.0,Centre-Back,Málaga B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Málaga,,,,,,
Málaga CF,Juan Rodríguez,21.0,Defensive Midfield,Málaga B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Málaga,,,,,,
Málaga CF,Andrés Pato,22.0,Right-Back,Málaga B,-,out,Summer,,Primera Division,2003,2003/2004,Spain,Málaga,,,,,,
Villarreal CF,César Arzo,17.0,Centre-Back,Villarreal CF B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Villarreal CF,Villarreal,39.9372616,-0.1004465,Villarreal,39.9372616,-0.1004465
Villarreal CF,Verza,16.0,midfield,Villarreal CF B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Villarreal CF,Villarreal,39.9372616,-0.1004465,Villarreal,39.9372616,-0.1004465
Villarreal CF,Xisco Nadal,17.0,Right Winger,Villarreal U19,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Villarreal,Villarreal,39.9372616,-0.1004465,,,
Villarreal CF,Pere Martí,21.0,Defensive Midfield,Villarreal CF B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Villarreal CF,Villarreal,39.9372616,-0.1004465,Villarreal,39.9372616,-0.1004465
Valencia CF,David Rangel,23.0,Goalkeeper,Valencia B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Valencia,Valencia,39.4697065,-0.3763353,,,
Valencia CF,Xisco Muñoz,22.0,Second Striker,Valencia B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Valencia,Valencia,39.4697065,-0.3763353,,,
Celta de Vigo,Dani Bautista,22.0,Left-Back,Sevilla B,free transfer,in,Summer,0.0,Primera Division,2003,2003/2004,Spain,Sevilla,Vigo,42.2376602,-8.7247205,,,
Celta de Vigo,Israel Delgado,24.0,Left-Back,Celta Vigo B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Celta Vigo,Vigo,42.2376602,-8.7247205,,,
Celta de Vigo,Borja Oubiña,21.0,Defensive Midfield,Celta Vigo B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Celta Vigo,Vigo,42.2376602,-8.7247205,,,
Celta de Vigo,Nacho Franco,21.0,attack,Celta U19,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Celta,Vigo,42.2376602,-8.7247205,,,
Celta de Vigo,Iago Bouzón,20.0,Centre-Back,Celta Vigo B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Celta Vigo,Vigo,42.2376602,-8.7247205,,,
RCD Espanyol Barcelona,Luismi,19.0,Second Striker,Espanyol U19,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Espanyol,,,,,,
RCD Espanyol Barcelona,Carlos García,19.0,Centre-Back,RCD Espanyol B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,RCD Espanyol,,,,,,
Real Sociedad,Xabi Prieto,19.0,Central Midfield,Real Sociedad B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Real Sociedad,San Sebastián,43.3224219,-1.9838889,San Sebastián,43.3224219,-1.9838889
Real Sociedad,Iban Zubiaurre,20.0,Right-Back,Real Sociedad B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Real Sociedad,San Sebastián,43.3224219,-1.9838889,San Sebastián,43.3224219,-1.9838889
Racing Santander,Frantz Bertin,20.0,Centre-Back,Juventus U19,free transfer,in,Summer,0.0,Primera Division,2003,2003/2004,Spain,Juventus,,,,,,
Racing Santander,Juvenal Edjogo,24.0,Central Midfield,RCD Espanyol B,?,in,Summer,,Primera Division,2003,2003/2004,Spain,RCD Espanyol,,,,,,
Racing Santander,Raúl Martín,20.0,Right Midfield,Racing U19,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Racing,,,,,,
Racing Santander,Jonathan Valle,18.0,Attacking Midfield,Racing B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Racing,,,,,,
Atlético de Madrid,Nano,21.0,Centre-Back,Barcelona B,free transfer,in,Summer,0.0,Primera Division,2003,2003/2004,Spain,Barcelona,Madrid,40.4167047,-3.7035825,,,
Atlético de Madrid,Toché,20.0,Centre-Forward,Atl. Madrid B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Atlético de Madrid,Pinda,27.0,Goalkeeper,Atl. Madrid B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Atlético de Madrid,Gabi,19.0,Central Midfield,Atl. Madrid B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Atlético de Madrid,Jean Dika Dika,24.0,Centre-Back,Atl. Madrid B,-,out,Summer,,Primera Division,2003,2003/2004,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Real Madrid,Jordi López,22.0,Central Midfield,Real Madrid B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Real Madrid,Madrid,40.4167047,-3.7035825,Madrid,40.4167047,-3.7035825
Real Madrid,Antonio Núñez,24.0,Right Winger,Real Madrid B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Real Madrid,Madrid,40.4167047,-3.7035825,Madrid,40.4167047,-3.7035825
Real Madrid,Álvaro Mejía,21.0,Centre-Back,Real Madrid B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Real Madrid,Madrid,40.4167047,-3.7035825,Madrid,40.4167047,-3.7035825
Real Madrid,Juanfran Torres,18.0,Right-Back,Real Madrid B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Real Madrid,Madrid,40.4167047,-3.7035825,Madrid,40.4167047,-3.7035825
Real Madrid,Borja Fernández,22.0,Defensive Midfield,Real Madrid B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Real Madrid,Madrid,40.4167047,-3.7035825,Madrid,40.4167047,-3.7035825
Sevilla FC,Alejandro Marañón,23.0,Left-Back,Sevilla B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Sevilla,Seville,37.3886303,-5.9953403,,,
Sevilla FC,Kepa Blanco,19.0,Centre-Forward,Sevilla B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Sevilla,Seville,37.3886303,-5.9953403,,,
Real Valladolid CF,David Sousa,23.0,Attacking Midfield,Real Madrid B,free transfer,in,Summer,0.0,Primera Division,2003,2003/2004,Spain,Real Madrid,,,,Madrid,40.4167047,-3.7035825
Real Valladolid CF,Jonathan Martín,22.0,Centre-Back,R. Valladolid B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,R. Valladolid,,,,,,
Real Valladolid CF,David Sousa,23.0,Attacking Midfield,Real Madrid B,"End of loanJun 30, 2003",out,Summer,,Primera Division,2003,2003/2004,Spain,Real Madrid,,,,Madrid,40.4167047,-3.7035825
RCD Mallorca,Iván Ramis,18.0,Centre-Back,RCD Mallorca B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,RCD Mallorca,Palma,39.5695818,2.6500745,Palma,39.5695818,2.6500745
RCD Mallorca,Raúl Martín,23.0,Right Midfield,RCD Mallorca B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,RCD Mallorca,Palma,39.5695818,2.6500745,Palma,39.5695818,2.6500745
RCD Mallorca,Toni González,21.0,Left Midfield,Mallorca U19,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Mallorca,Palma,39.5695818,2.6500745,,,
Real Murcia CF,Luis García,22.0,Central Midfield,Real Madrid B,free transfer,in,Summer,0.0,Primera Division,2003,2003/2004,Spain,Real Madrid,,,,Madrid,40.4167047,-3.7035825
Real Murcia CF,Julio Álvarez,22.0,Attacking Midfield,Real Madrid B,free transfer,in,Summer,0.0,Primera Division,2003,2003/2004,Spain,Real Madrid,,,,Madrid,40.4167047,-3.7035825
Real Betis Balompié,Francisco Maldonado,22.0,Attacking Midfield,Betis B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Betis,Seville,37.3886303,-5.9953403,,,
Real Betis Balompié,Toni Doblas,22.0,Goalkeeper,Betis B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Betis,Seville,37.3886303,-5.9953403,,,
FC Barcelona,Sergio García,20.0,Centre-Forward,Barcelona B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Barcelona,Barcelona,41.3828939,2.1774322,,,
FC Barcelona,Óscar López,23.0,Right-Back,Barcelona B,-,in,Summer,,Primera Division,2003,2003/2004,Spain,Barcelona,Barcelona,41.3828939,2.1774322,,,
Albacete Balompié,Raúl Núñez Aural,21.0,Goalkeeper,Albacete B,-,out,Winter,,Primera Division,2003,2003/2004,Spain,Albacete,,,,,,
Atlético de Madrid,Javier Arizmendi,19.0,Centre-Forward,Atl. Madrid B,-,in,Winter,,Primera Division,2003,2003/2004,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Atlético de Madrid,Iván Romero,23.0,Left-Back,Atl. Madrid B,-,in,Winter,,Primera Division,2003,2003/2004,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Real Valladolid CF,Rafa López,18.0,Centre-Back,R. Valladolid B,-,in,Winter,,Primera Division,2003,2003/2004,Spain,R. Valladolid,,,,,,
Real Sociedad,Juan Domínguez,20.0,Attacking Midfield,R. Sociedad U19,-,in,Summer,,Primera Division,2004,2004/2005,Spain,R. Sociedad,San Sebastián,43.3224219,-1.9838889,,,
Real Sociedad,Oskitz Estefanía,17.0,Left Winger,Real Sociedad B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Real Sociedad,San Sebastián,43.3224219,-1.9838889,San Sebastián,43.3224219,-1.9838889
Real Sociedad,Javier Garrido,19.0,Left-Back,Real Sociedad B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Real Sociedad,San Sebastián,43.3224219,-1.9838889,San Sebastián,43.3224219,-1.9838889
Getafe CF,Riki,23.0,Centre-Forward,Real Madrid B,free transfer,in,Summer,0.0,Primera Division,2004,2004/2005,Spain,Real Madrid,Getafe,40.3081807,-3.7302679,Madrid,40.4167047,-3.7035825
Levante UD,Juanma,23.0,Right Winger,Málaga B,€600Th.,in,Summer,0.6,Primera Division,2004,2004/2005,Spain,Málaga,,,,,,
Levante UD,Nacho,24.0,Left-Back,Málaga B,free transfer,in,Summer,0.0,Primera Division,2004,2004/2005,Spain,Málaga,,,,,,
Levante UD,Juanra,24.0,Right-Back,Levante B,-,out,Summer,,Primera Division,2004,2004/2005,Spain,Levante,,,,,,
Levante UD,Manolo Hidalgo,24.0,midfield,Atl. Madrid B,"End of loanJun 30, 2004",out,Summer,,Primera Division,2004,2004/2005,Spain,Atl. Madrid,,,,,,
CD Numancia,Ramón Ros,23.0,Defensive Midfield,Barcelona B,loan transfer,in,Summer,,Primera Division,2004,2004/2005,Spain,Barcelona,,,,,,
CD Numancia,Rafa Jordá,20.0,Centre-Forward,CD Numancia B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,CD Numancia,,,,,,
Albacete Balompié,Alberto Cano,20.0,Central Midfield,RCD Mallorca B,free transfer,in,Summer,0.0,Primera Division,2004,2004/2005,Spain,RCD Mallorca,,,,Palma,39.5695818,2.6500745
Villarreal CF,Santi Cazorla,19.0,Central Midfield,Villarreal CF B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Villarreal CF,Villarreal,39.9372616,-0.1004465,Villarreal,39.9372616,-0.1004465
Valencia CF,Pedro López,20.0,Right-Back,Valencia B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Valencia,Valencia,39.4697065,-0.3763353,,,
Valencia CF,Raúl Albiol,18.0,Centre-Back,Valencia B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Valencia,Valencia,39.4697065,-0.3763353,,,
Valencia CF,David Silva,18.0,Attacking Midfield,Valencia B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Valencia,Valencia,39.4697065,-0.3763353,,,
Valencia CF,Jaime Gavilán,19.0,Left Winger,Valencia B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Valencia,Valencia,39.4697065,-0.3763353,,,
Valencia CF,Jean Félix Dorothée,22.0,Right Midfield,Valencia B,-,out,Summer,,Primera Division,2004,2004/2005,Spain,Valencia,Valencia,39.4697065,-0.3763353,,,
Deportivo de La Coruña,Xisco,18.0,Centre-Forward,Deportivo B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Deportivo,,,,,,
RCD Espanyol Barcelona,Ferrán Corominas,21.0,Centre-Forward,RCD Espanyol B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,RCD Espanyol,,,,,,
RCD Espanyol Barcelona,Gorka Iraizoz,23.0,Goalkeeper,RCD Espanyol B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,RCD Espanyol,,,,,,
RCD Espanyol Barcelona,Dani Jarque,21.0,Centre-Back,RCD Espanyol B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,RCD Espanyol,,,,,,
RCD Espanyol Barcelona,Jonathan Soriano,18.0,Centre-Forward,RCD Espanyol B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,RCD Espanyol,,,,,,
Atlético de Madrid,Francisco Molinero,18.0,Right-Back,Atl. Madrid B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Atlético de Madrid,Braulio Nóbrega,18.0,Centre-Forward,Atl. Madrid B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Atlético de Madrid,Iván Cuéllar,20.0,Goalkeeper,Atl. Madrid B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Atlético de Madrid,José Ignacio Zahinos,26.0,Defensive Midfield,Atl. Madrid B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
Racing Santander,Antonio Tomás,19.0,Central Midfield,Racing B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Racing,,,,,,
Racing Santander,Oriol Lozano,23.0,Centre-Back,Racing B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Racing,,,,,,
Sevilla FC,Sergio Ramos,18.0,Centre-Back,Sevilla B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Sevilla,Seville,37.3886303,-5.9953403,,,
Sevilla FC,Marco Navas,21.0,Right Winger,Sevilla B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Sevilla,Seville,37.3886303,-5.9953403,,,
Sevilla FC,Pablo Ruiz,23.0,Centre-Back,Sevilla B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Sevilla,Seville,37.3886303,-5.9953403,,,
Sevilla FC,Jesús Navas,17.0,Right-Back,Sevilla B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Sevilla,Seville,37.3886303,-5.9953403,,,
CA Osasuna,Enrique Corrales,22.0,Left-Back,Real Madrid B,free transfer,in,Summer,0.0,Primera Division,2004,2004/2005,Spain,Real Madrid,Pamplona,42.8181992,-1.6440089,Madrid,40.4167047,-3.7035825
RCD Mallorca,Víctor Casadesús,19.0,Centre-Forward,RCD Mallorca B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,RCD Mallorca,Palma,39.5695818,2.6500745,Palma,39.5695818,2.6500745
RCD Mallorca,Miguel Ángel Moyá,20.0,Goalkeeper,RCD Mallorca B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,RCD Mallorca,Palma,39.5695818,2.6500745,Palma,39.5695818,2.6500745
Real Zaragoza,Rubén Falcón,26.0,Goalkeeper,Real Zaragoza B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Real Zaragoza,,,,,,
Real Zaragoza,Alberto Zapater,19.0,Defensive Midfield,Real Zaragoza B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Real Zaragoza,,,,,,
FC Barcelona,Albert Jorquera,25.0,Goalkeeper,Barcelona B,-,in,Summer,,Primera Division,2004,2004/2005,Spain,Barcelona,Barcelona,41.3828939,2.1774322,,,
Albacete Balompié,David Sánchez,22.0,Central Midfield,Barcelona B,"End of loanMar 31, 2005",out,Winter,,Primera Division,2004,2004/2005,Spain,Barcelona,,,,,,
Málaga CF,César Navas,24.0,Centre-Back,Málaga B,-,in,Winter,,Primera Division,2004,2004/2005,Spain,Málaga,,,,,,
Atlético de Madrid,Raúl Medina,21.0,Central Midfield,Atl. Madrid B,-,in,Winter,,Primera Division,2004,2004/2005,Spain,Atl. Madrid,Madrid,40.4167047,-3.7035825,,,
FC Barcelona,Damià,22.0,Right-Back,Barcelona B,-,in,Winter,,Primera Division,2004,2004/2005,Spain,Barcelona,Barcelona,41.3828939,2.1774322,,,
Real Sociedad,Iñigo Díaz de Cerio,21.0,Centre-Forward,Real Sociedad B,-,in,Summer,,Primera Division,2005,2005/2006,Spain,Real Sociedad,San Sebastián,43.3224219,-1.9838889,San Sebastián,43.3224219,-1.9838889
Real Sociedad,Ion Ansotegi,22.0,Centre-Back,Real Sociedad B,-,in,Summer,,Primera Division,2005,2005/2006,Spain,Real Sociedad,San Sebastián,43.3224219,-1.9838889,San Sebastián,43.3224219,-1.9838889
Real Sociedad,Gorka Larrea,21.0,Central Midfield,Real Sociedad B,-,in,Summer,,Primera Division,2005,2005/2006,Spain,Real Sociedad,San Sebastián,43.3224219,-1.9838889,San Sebastián,43.3224219,-1.9838889
Real Sociedad,Oskitz Estefanía,18.0,Left Winger,Real Sociedad B,-,out,Summer,,Primera Division,2005,2005/2006,Spain,Real Sociedad,San Sebastián,43.3224219,-1.9838889,San Sebastián,43.3224219,-1.9838889
Getafe CF,Alberto Aguilar,20.0,Centre-Back,Málaga B,free transfer,in,Summer,0.0,Primera Division,2005,2005/2006,Spain,Málaga,Getafe,40.3081807,-3.7302679,,,
Cádiz CF,Cherno Samba,21.0,Centre-Forward,Málaga B,"End of loanMay 1, 2006",in,Summer,,Primera Division,2005,2005/2006,Spain,Málaga,Cádiz,36.5297438,-6.2928976,,,
Cádiz CF,Cherno Samba,20.0,Centre-Forward,Málaga B,loan transfer,out,Summer,,Primera Division,2005,2005/2006,Spain,Málaga,Cádiz,36.5297438,-6.2928976,,,
Deportivo Alavés,Andrea Orlandi,20.0,Central Midfield,Depor. Alavés B,-,in,Summer,,Primera Division,2005,2005/2006,Spain,Depor. Alavés,,,,,,
Deportivo Alavés,Andrea Orlandi,20.0,Central Midfield,Barcelona B,loan transfer,out,Summer,,Primera Division,2005,2005/2006,Spain,Barcelona,,,,,,
Deportivo Alavés,David Sánchez,22.0,Central Midfield,Barcelona B,"End of loanJun 30, 2005",out,Summer,,Primera Division,2005,2005/2006,Spain,Barcelona,,,,,,
Deportivo Alavés,Sergio Santamaría,24.0,Right Winger,Barcelona B,"End of loanJun 30, 2005",out,Summer,,Primera Division,2005,2005/2006,Spain,Barcelona,,,,,,
Málaga CF,Fernando Usero,21.0,Central Midfield,Málaga B,-,in,Summer,,Primera Division,2005,2005/2006,Spain,Málaga,,,,,,
Málaga CF,Iñaki Goitia,23.0,Goalkeeper,Málaga B,-,in,Summer,,Primera Division,2005,2005/2006,Spain,Málaga,,,,,,
Málaga CF,Álvaro Silva,21.0,Centre-Back,Málaga B,-,in,Summer,,Primera Division,2005,2005/2006,Spain,Málaga,,,,,,
Málaga CF,Jesús Gámez,20.0,Right-Back,Málaga B,-,in,Summer,,Primera Division,2005,2005/2006,Spain,Málaga,,,,,,
Málaga CF,Paco Esteban,23.0,Centre-Forward,Málaga B,-,in,Summer,,Primera Division,2005,2005/2006,Spain,Málaga,,,,,,
Villarreal CF,Carlos Alcántara,20.0,Left-Back,Villarreal CF B,-,in,Summer,,Primera Division,2005,2005/2006,Spain,Villarreal CF,Villarreal,39.9372616,-0.1004465,Villarreal,39.9372616,-0.1004465
Valencia CF,José Enrique,19.0,Left-Back,Levante B,€1.80m,in,Summer,1.8,Primera Division,2005,2005/2006,Spain,Levante,Valencia,39.4697065,-0.3763353,,,
Valencia CF,Manuel Ruz,19.0,Right-Back,Valencia U19,-,in,Summer,,Primera Division,2005,2005/2006,Spain,Valencia,Valencia,39.4697065,-0.3763353,,,
Valencia CF,Miguel Pallardó,18.0,Central Midfield,Valencia B,-,in,Summer,,Primera Division,2005,2005/2006,Spain,Valencia,Valencia,39.4697065,-0.3763353,,,
Celta de Vigo,Nacho Franco,23.0,attack,Celta Vigo B,-,out,Summer,,Primera Division,2005,2005/2006,Spain,Celta Vigo,Vigo,42.2376602,-8.7247205,,,
